MCS_Ttl_Acnt_Bal,N
512500,350
512600,100
512700,200
512800,150
512900,350
513000,300
513100,100
513200,200
513300,50
513400,200
513500,100
513600,50
513700,100
513800,200
513900,200
514000,150
514100,100
514200,50
514300,200
514400,300
514500,250
514600,150
514700,150
514800,300
514900,300
515000,250
515100,150
515200,150
515300,100
515400,200
515500,300
515600,150
515700,400
515800,150
515900,350
516000,200
516100,100
516200,250
516300,400
516400,200
516500,300
516600,150
516700,150
516800,150
516900,300
517000,250
517100,300
517200,200
517300,150
517400,150
517500,450
517600,300
517700,50
517800,250
517900,100
518000,250
518100,250
518200,350
518400,100
518500,300
518600,50
518700,100
518800,250
518900,150
519000,300
519100,50
519200,350
519300,100
519400,100
519500,250
519600,150
519700,350
519800,100
519900,400
520000,150
520100,250
520200,150
520300,150
520400,250
520500,350
520600,200
520700,150
520800,250
520900,300
521000,250
521100,250
521200,300
521300,150
521400,300
521500,350
521600,350
521700,150
521800,400
521900,50
522000,150
522100,100
522200,250
522300,300
522400,250
522500,250
522600,100
522700,200
522800,300
522900,400
523000,200
523100,50
523200,100
523300,250
523400,50
523500,450
523600,200
523700,200
523800,150
523900,150
524000,300
524100,200
524200,200
524300,50
524400,200
524500,50
524600,450
524700,150
524800,150
524900,150
525000,400
525100,300
525200,100
525300,350
525400,150
525500,100
525600,300
525700,250
525800,250
525900,300
526000,200
526100,400
526200,400
526300,300
526400,200
526500,150
526600,200
526700,200
526800,150
526900,300
527000,150
527100,150
527200,200
527300,300
527400,250
527500,150
527600,100
527700,200
527800,50
527900,150
528000,250
528100,150
528200,150
528400,150
528500,150
528600,200
528700,200
528800,300
528900,200
529000,350
529100,100
529200,200
529300,450
529400,300
529600,250
529700,250
529800,50
529900,300
530000,300
530100,200
530200,50
530300,150
530400,100
530500,100
530600,50
530700,300
530800,250
530900,200
531000,200
531100,50
531200,250
531300,300
531400,350
531500,200
531600,250
531700,50
531800,200
531900,250
532000,150
532100,250
532300,150
532400,100
532500,200
532600,200
532700,200
532800,100
532900,300
533000,100
533100,150
533200,300
533300,100
533400,150
533500,300
533600,300
533700,200
533800,250
533900,150
534000,350
534100,250
534200,100
534300,50
534400,150
534500,350
534600,350
534700,250
534800,100
534900,400
535000,100
535100,150
535200,200
535300,250
535400,200
535500,200
535600,500
535700,50
535800,250
535900,100
536000,50
536100,200
536200,300
536300,50
536400,450
536500,200
536600,100
536700,200
536800,50
536900,300
537000,150
537100,100
537200,50
537300,100
537400,150
537500,250
537600,250
537700,100
537800,200
537900,200
538100,300
538200,150
538300,250
538400,100
538500,150
538600,200
538700,150
538800,50
538900,150
539000,200
539100,50
539200,200
539300,200
539400,100
539500,200
539600,200
539700,100
539800,200
540000,150
540100,300
540200,200
540300,300
540400,300
540500,100
540600,100
540700,50
540900,200
541000,250
541100,100
541200,50
541300,200
541400,200
541500,50
541600,300
541700,200
541900,200
542000,250
542100,150
542200,200
542300,300
542400,150
542500,200
542600,100
542700,250
542800,200
542900,100
543000,50
543100,50
543300,200
543400,150
543500,200
543600,350
543700,300
543800,400
543900,150
544000,150
544100,50
544200,300
544300,50
544400,250
544500,150
544600,200
544700,150
544800,50
544900,150
545000,100
545100,150
545200,300
545300,350
545400,100
545500,100
545600,150
545700,100
545800,50
545900,50
546000,250
546100,250
546200,150
546300,400
546400,150
546500,100
546600,300
546700,250
546800,150
546900,150
547000,300
547100,250
547200,300
547300,250
547400,200
547500,200
547600,150
547700,150
547800,150
547900,150
548000,100
548100,150
548200,200
548300,200
548400,250
548500,50
548600,200
548700,300
548800,400
548900,150
549000,100
549100,200
549200,150
549300,200
549400,50
549500,100
549600,100
549700,200
549800,100
549900,50
550000,250
550100,250
550200,300
550300,250
550400,150
550500,150
550600,50
550700,500
550800,100
550900,100
551000,200
551100,300
551200,150
551300,200
551400,50
551500,250
551600,200
551700,250
551800,150
551900,450
552000,250
552100,150
552200,150
552300,50
552400,100
552500,50
552600,50
552700,150
552800,100
552900,300
553000,200
553100,100
553200,50
553300,200
553400,150
553500,350
553600,250
553700,300
553800,150
553900,150
554000,150
554100,150
554200,150
554300,150
554400,100
554500,250
554600,100
554700,150
554800,100
554900,50
555000,200
555100,200
555200,200
555300,150
555400,150
555500,350
555600,100
555700,200
555800,200
555900,350
556000,200
556100,200
556200,400
556300,150
556400,200
556500,200
556600,50
556700,100
556900,100
557000,200
557200,350
557300,100
557400,150
557500,350
557600,150
557700,150
557800,250
557900,100
558000,100
558100,150
558200,250
558300,350
558400,200
558500,50
558600,50
558700,200
558800,300
558900,300
559000,200
559100,50
559300,200
559400,200
559500,150
559600,100
559700,200
559800,300
559900,200
560000,150
560100,200
560200,250
560300,150
560400,150
560500,100
560600,150
560700,100
560800,250
560900,100
561000,150
561100,150
561200,250
561300,250
561400,150
561500,200
561600,150
561700,300
561800,200
561900,100
562000,50
562100,250
562200,50
562300,150
562400,150
562500,250
562600,150
562700,150
562800,200
562900,100
563000,200
563100,150
563200,100
563300,150
563400,200
563500,350
563600,150
563700,100
563800,250
563900,100
564000,200
564100,150
564200,250
564300,500
564400,300
564500,350
564600,100
564700,300
564800,100
564900,200
565000,150
565100,100
565200,150
565300,300
565400,300
565500,250
565600,100
565700,150
565900,250
566000,100
566100,150
566200,100
566300,300
566400,50
566500,150
566600,150
566700,250
566800,250
566900,200
567000,200
567100,100
567200,100
567300,400
567400,200
567500,250
567600,200
567700,200
567800,150
567900,150
568000,200
568100,200
568200,350
568300,50
568400,300
568500,50
568600,400
568700,100
568800,300
568900,250
569000,300
569100,350
569200,100
569300,50
569400,150
569500,300
569600,200
569700,150
569800,300
569900,100
570000,200
570100,150
570200,200
570300,250
570400,350
570500,100
570600,50
570700,100
570800,150
570900,300
571000,250
571100,50
571200,200
571300,150
571400,50
571500,300
571600,50
571700,150
571800,50
571900,150
572000,150
572100,50
572200,250
572300,50
572400,300
572500,100
572600,100
572700,250
572800,100
572900,250
573000,100
573100,100
573200,150
573300,100
573400,100
573500,150
573600,350
573700,350
573800,250
573900,150
574000,200
574100,100
574200,200
574300,100
574400,100
574500,250
574600,150
574700,100
574800,100
574900,100
575000,150
575100,50
575200,100
575300,200
575400,150
575500,100
575600,500
575700,150
575800,150
575900,250
576000,150
576100,100
576200,150
576300,100
576400,200
576500,350
576600,200
576700,150
576800,50
576900,100
577100,150
577200,200
577300,50
577400,150
577500,50
577600,200
577700,200
577800,300
577900,100
578000,100
578100,150
578200,100
578300,100
578400,250
578500,100
578600,250
578700,200
578800,150
578900,50
579000,250
579100,200
579200,250
579300,300
579400,200
579500,100
579600,100
579700,250
579800,200
579900,150
580000,200
580100,150
580200,150
580300,100
580400,100
580600,250
580800,100
580900,150
581000,200
581100,150
581200,150
581300,150
581400,100
581500,200
581600,150
581700,150
581800,250
581900,150
582000,300
582100,200
582200,300
582300,150
582400,150
582500,200
582600,150
582700,150
582800,200
582900,100
583000,200
583100,100
583200,200
583300,150
583400,200
583500,50
583600,150
583700,50
583800,100
583900,250
584000,50
584100,150
584200,100
584300,150
584400,250
584500,100
584600,450
584700,350
584800,50
584900,100
585000,100
585100,150
585200,200
585300,50
585500,200
585600,150
585700,150
585800,100
585900,250
586000,100
586100,150
586200,50
586300,150
586400,50
586500,100
586600,150
586700,350
586800,150
586900,150
587000,250
587100,100
587200,50
587300,200
587400,250
587500,150
587700,150
587800,250
587900,100
588000,200
588100,100
588200,250
588300,150
588400,250
588500,150
588600,100
588700,350
588800,250
588900,150
589000,150
589100,250
589200,100
589300,100
589400,250
589500,100
589600,50
589700,150
589800,150
589900,50
590000,100
590100,200
590200,100
590300,200
590400,50
590500,250
590600,50
590700,50
590800,300
590900,200
591000,100
591100,250
591200,150
591300,200
591400,250
591500,50
591600,150
591700,100
591800,200
591900,150
592000,150
592100,150
592200,100
592300,100
592400,50
592500,50
592600,50
592700,100
592800,150
592900,100
593000,250
593100,200
593200,200
593300,150
593400,200
593500,250
593600,50
593700,100
593800,350
593900,200
594000,150
594100,150
594200,100
594300,350
594400,150
594500,50
594600,250
594700,100
594800,200
594900,250
595000,100
595100,100
595300,200
595400,250
595500,200
595600,150
595700,100
595800,250
595900,100
596000,100
596100,250
596200,200
596300,200
596400,50
596500,300
596600,150
596700,250
596800,100
596900,100
597000,200
597100,350
597200,150
597300,150
597400,150
597500,100
597700,200
597800,300
597900,50
598000,150
598100,100
598200,250
598300,150
598400,150
598500,100
598600,250
598700,300
598800,50
598900,450
599000,100
599100,150
599200,200
599300,200
599400,200
599500,250
599600,100
599700,150
599800,100
599900,100
600000,100
600100,50
600200,200
600300,150
600400,150
600500,50
600700,200
600800,250
600900,150
601000,150
601100,100
601200,100
601300,200
601400,100
601500,250
601600,50
601700,250
601800,200
601900,150
602000,50
602100,350
602200,150
602300,100
602400,200
602500,50
602600,150
602700,100
602800,200
602900,50
603000,100
603100,100
603200,200
603300,200
603400,150
603500,100
603600,200
603700,300
603800,150
603900,200
604000,50
604100,200
604200,150
604300,150
604500,50
604600,150
604700,150
604800,50
604900,50
605000,100
605100,100
605200,350
605300,400
605500,150
605600,50
605700,50
605800,50
605900,300
606000,100
606100,100
606200,50
606300,100
606400,300
606500,150
606600,50
606700,100
606800,150
606900,50
607000,100
607200,100
607300,100
607400,250
607500,200
607600,250
607700,100
607800,150
607900,50
608000,300
608100,250
608200,200
608300,100
608400,200
608500,100
608600,100
608700,150
608800,200
608900,200
609000,150
609100,300
609200,150
609300,50
609400,50
609500,100
609600,150
609700,150
609800,250
609900,150
610000,150
610100,150
610200,150
610300,250
610500,150
610600,100
610700,350
610800,100
610900,50
611000,150
611100,150
611200,100
611300,50
611400,100
611500,100
611700,50
611800,350
611900,100
612000,100
612100,200
612200,150
612300,100
612400,150
612500,200
612600,300
612700,100
612800,300
612900,200
613000,200
613100,150
613200,100
613300,100
613400,150
613500,150
613600,200
613700,50
613800,150
614000,200
614100,250
614200,50
614300,350
614400,100
614500,100
614600,150
614700,250
614800,100
614900,200
615000,50
615100,100
615200,100
615300,150
615400,200
615500,150
615600,250
615700,200
615800,200
615900,50
616000,200
616200,150
616300,250
616400,150
616500,150
616600,250
616700,50
616900,50
617000,100
617100,400
617200,150
617300,150
617400,200
617500,300
617600,100
617700,200
617800,100
618000,200
618100,250
618200,150
618300,50
618400,150
618500,100
618600,100
618700,150
618800,250
618900,100
619000,50
619100,100
619300,100
619400,250
619500,100
619600,250
619700,100
619800,50
619900,50
620000,150
620100,50
620200,100
620300,150
620400,150
620500,250
620600,50
620700,200
620800,100
620900,50
621000,150
621200,300
621300,150
621400,50
621500,50
621600,250
621700,100
621800,100
621900,100
622000,200
622200,150
622300,50
622400,350
622500,150
622600,200
622700,50
622800,300
622900,50
623000,200
623100,50
623200,50
623300,250
623400,150
623500,150
623600,150
623700,50
623800,150
623900,50
624000,50
624100,150
624200,100
624300,100
624400,100
624500,100
624600,200
624700,150
624800,100
624900,100
625000,200
625100,200
625200,100
625300,100
625400,50
625500,200
625600,100
625700,100
625800,250
625900,150
626000,150
626100,200
626200,150
626300,100
626400,200
626500,300
626600,100
626700,150
626800,200
626900,200
627000,200
627200,200
627400,200
627600,100
627700,150
627800,100
627900,200
628000,350
628200,100
628300,250
628400,100
628600,100
628700,100
628800,150
628900,100
629000,200
629100,300
629200,200
629300,100
629400,50
629500,100
629600,150
629700,150
629800,250
629900,200
630000,150
630100,300
630200,150
630300,200
630400,150
630500,50
630600,150
630700,250
630800,150
630900,250
631000,200
631100,200
631200,200
631300,50
631400,150
631500,100
631600,150
631700,150
631800,150
631900,50
632000,100
632100,200
632200,250
632300,250
632400,150
632500,150
632700,150
632800,100
632900,50
633000,50
633100,100
633200,100
633300,100
633400,50
633500,100
633600,200
633700,100
633800,200
633900,200
634000,150
634100,200
634200,150
634300,50
634400,300
634500,200
634600,50
634700,50
634800,150
634900,50
635000,150
635200,100
635300,350
635400,100
635500,150
635600,150
635700,50
635800,100
635900,400
636000,50
636100,50
636200,150
636300,50
636400,100
636500,100
636600,50
636700,100
636800,300
636900,200
637000,150
637200,200
637400,50
637500,100
637600,100
637700,150
637800,150
637900,150
638000,50
638200,50
638300,50
638400,150
638500,350
638600,250
638700,150
638800,150
638900,150
639000,150
639100,100
639200,150
639300,100
639400,100
639500,300
639600,150
639700,50
639800,200
639900,150
640000,100
640100,100
640200,200
640300,200
640400,200
640500,400
640600,100
640700,100
640800,50
640900,100
641000,150
641200,400
641300,100
641400,300
641500,250
641600,200
641800,150
641900,50
642000,100
642100,150
642200,150
642300,150
642400,150
642500,200
642600,100
642700,150
642800,100
642900,150
643000,250
643100,100
643200,150
643400,100
643500,50
643600,250
643700,150
643800,150
643900,200
644000,100
644100,100
644200,150
644300,200
644500,150
644600,200
644700,300
644800,150
644900,150
645000,200
645100,150
645200,100
645300,150
645400,250
645500,100
645600,100
645700,150
645800,100
645900,100
646000,100
646100,50
646300,50
646400,150
646500,150
646600,50
646700,100
646800,100
646900,100
647000,50
647100,150
647200,100
647300,200
647400,350
647500,50
647600,250
647700,250
647800,150
647900,100
648000,150
648100,200
648200,150
648300,50
648400,50
648500,150
648600,50
648700,200
648800,100
648900,100
649000,100
649100,100
649200,50
649300,250
649400,150
649500,150
649600,150
649700,100
649800,100
649900,200
650000,100
650100,100
650200,200
650300,50
650500,50
650600,200
650700,250
650800,200
651100,300
651200,50
651300,100
651500,250
651700,150
651800,200
651900,150
652000,50
652100,100
652200,250
652300,150
652400,100
652500,150
652700,50
652800,200
652900,350
653000,100
653200,200
653300,100
653400,50
653500,50
653600,150
653700,100
653800,200
653900,100
654000,150
654100,50
654200,150
654300,100
654400,200
654500,200
654600,150
654700,250
654800,50
654900,200
655000,150
655100,300
655200,150
655300,200
655400,100
655500,150
655600,100
655700,100
655800,50
655900,150
656000,100
656100,50
656200,50
656300,250
656400,200
656500,50
656600,150
656700,50
656900,200
657000,50
657100,100
657200,200
657300,300
657400,150
657600,150
657700,150
657800,150
657900,150
658100,150
658200,150
658300,150
658400,150
658500,50
658600,100
658700,150
658800,50
658900,100
659000,50
659100,100
659200,200
659300,250
659400,150
659500,150
659600,100
659700,50
659800,50
659900,50
660000,150
660200,50
660300,350
660500,200
660600,250
660700,50
660800,150
660900,200
661000,200
661100,50
661200,150
661400,200
661500,150
661700,50
661800,200
661900,100
662000,200
662100,150
662200,100
662300,50
662400,50
662500,150
662600,100
662700,250
662800,200
662900,100
663000,50
663100,50
663200,100
663300,50
663500,50
663600,50
663700,200
663800,100
663900,350
664000,150
664100,100
664200,250
664300,50
664400,100
664500,100
664600,150
664700,150
664800,100
664900,100
665000,200
665100,100
665200,50
665300,100
665400,150
665500,100
665600,150
665700,100
665800,50
665900,100
666000,100
666100,100
666200,50
666300,150
666400,250
666500,150
666600,250
666800,50
666900,100
667100,150
667300,100
667400,100
667500,50
667600,150
667700,200
667800,250
668000,100
668100,50
668200,100
668300,300
668400,50
668500,50
668600,100
668700,50
668800,150
668900,100
669000,150
669100,200
669200,50
669300,50
669400,50
669500,150
669600,150
669700,100
669900,150
670000,200
670100,50
670200,100
670300,150
670400,100
670500,200
670600,100
670700,100
670800,150
670900,150
671000,50
671100,150
671200,50
671300,200
671400,200
671500,100
671600,150
671700,100
671800,50
671900,100
672000,100
672100,50
672200,100
672300,300
672400,150
672500,150
672600,150
672700,50
673000,100
673100,150
673200,200
673300,50
673500,50
673600,50
673700,100
673800,100
673900,200
674000,100
674100,300
674200,100
674300,50
674400,250
674500,50
674600,50
674700,100
674900,150
675000,50
675100,50
675200,250
675300,100
675400,200
675500,100
675700,150
675800,150
675900,100
676000,150
676100,200
676200,200
676300,200
676400,50
676500,100
676700,300
676800,200
676900,150
677000,50
677200,150
677300,50
677400,300
677500,100
677600,100
677800,100
677900,200
678000,100
678100,50
678200,200
678300,50
678400,250
678500,250
678600,100
678700,100
678800,100
678900,200
679000,50
679100,50
679200,150
679300,100
679600,100
679700,150
679800,150
679900,150
680000,100
680200,100
680300,200
680400,50
680500,50
680600,50
680700,50
680800,50
680900,100
681000,150
681100,200
681200,100
681400,150
681500,50
681600,100
681700,200
681800,100
681900,150
682000,200
682200,150
682300,50
682400,250
682600,100
682700,50
682800,150
682900,50
683000,150
683100,50
683200,150
683300,100
683500,100
683600,300
683700,100
683800,200
683900,250
684000,100
684100,100
684200,100
684300,100
684400,50
684500,50
684600,50
684700,150
684800,500
684900,50
685000,200
685100,200
685200,50
685300,150
685400,100
685500,50
685600,250
685700,250
685900,50
686000,150
686100,100
686200,50
686300,50
686400,50
686600,100
686700,100
686800,150
686900,100
687000,250
687100,100
687200,150
687300,50
687400,100
687500,50
687600,150
687700,200
687800,50
687900,150
688000,100
688100,200
688200,100
688300,100
688400,250
688500,100
688600,150
688700,50
688800,50
688900,100
689000,200
689100,250
689200,400
689400,150
689500,50
689600,150
689700,50
689900,50
690000,100
690100,50
690200,150
690300,150
690400,50
690500,100
690600,50
690700,200
690900,50
691000,100
691100,250
691300,200
691400,200
691500,100
691600,100
691700,150
691800,100
691900,100
692000,100
692100,150
692200,200
692300,50
692400,150
692600,50
692700,50
692800,50
692900,50
693000,150
693100,150
693200,50
693500,200
693600,100
693700,150
693800,50
693900,150
694000,250
694100,50
694200,100
694300,100
694400,150
694500,50
694600,150
694700,100
694800,200
694900,200
695000,50
695100,50
695200,150
695300,100
695400,100
695600,100
695700,50
695800,100
695900,100
696000,100
696100,200
696200,200
696300,150
696400,100
696500,50
696600,100
696700,50
696800,100
696900,200
697000,150
697100,100
697200,100
697300,50
697400,200
697500,50
697600,150
697700,150
697800,150
697900,150
698000,100
698100,150
698200,50
698400,100
698500,250
698600,300
698700,100
698900,50
699000,50
699100,150
699300,150
699400,200
699600,100
699700,150
699800,50
700000,100
700100,150
700200,450
700400,150
700500,100
700600,100
700700,200
700800,50
700900,100
701100,50
701200,250
701300,100
701400,100
701500,100
701600,150
701700,100
701800,100
701900,200
702000,200
702100,100
702200,100
702300,300
702400,250
702500,250
702600,150
702700,50
702900,100
703000,50
703100,100
703200,50
703300,150
703400,100
703600,100
703800,50
703900,50
704000,50
704100,100
704200,50
704300,100
704400,200
704500,50
704600,300
704700,50
704800,150
704900,100
705000,100
705100,150
705200,100
705300,250
705400,50
705500,50
705600,100
705700,200
705800,100
705900,150
706000,150
706100,50
706200,150
706300,250
706500,250
706600,50
706700,100
706800,150
706900,150
707000,50
707200,300
707300,100
707400,100
707500,100
707600,100
707700,50
707800,100
707900,200
708000,50
708100,200
708200,100
708300,150
708400,50
708500,50
708600,50
708700,50
708800,100
708900,100
709000,150
709100,100
709200,100
709300,150
709400,100
709500,50
709600,50
709700,100
709800,100
709900,150
710000,300
710100,100
710200,150
710300,100
710500,200
710600,200
710700,200
710800,250
710900,250
711000,100
711200,100
711300,200
711400,350
711500,150
711600,50
711700,50
711800,50
711900,150
712000,100
712200,50
712300,150
712400,100
712500,250
712600,50
712700,200
712800,50
713100,50
713200,250
713300,100
713400,50
713600,50
713700,100
713800,50
713900,50
714000,50
714100,100
714200,50
714300,50
714400,50
714500,100
714600,200
714700,250
714800,100
714900,250
715000,100
715100,50
715200,100
715300,50
715500,50
715600,150
715700,50
715800,50
715900,100
716000,100
716200,50
716300,50
716400,150
716500,100
716600,200
716700,100
716800,50
716900,50
717000,50
717100,50
717200,100
717300,50
717400,100
717500,100
717600,100
717800,50
717900,250
718000,50
718100,50
718200,250
718300,50
718400,100
718500,150
718600,200
718700,50
719000,50
719100,150
719200,100
719300,50
719400,100
719800,50
719900,150
720000,200
720100,50
720200,200
720300,150
720600,50
720700,100
720800,50
720900,100
721000,50
721100,100
721200,100
721500,150
721600,50
721700,100
721800,100
721900,200
722000,200
722100,50
722200,100
722300,150
722400,50
722500,150
722700,200
722800,150
722900,50
723000,150
723100,50
723200,100
723300,100
723400,50
723500,100
723600,50
723700,100
723800,100
724000,100
724100,150
724200,100
724300,100
724400,100
724600,50
724700,100
724800,100
724900,150
725000,50
725100,50
725200,50
725300,150
725400,50
725600,150
725700,50
725800,100
725900,250
726000,100
726100,50
726300,100
726400,50
726500,150
726600,100
726700,100
726800,50
727000,200
727100,150
727200,50
727300,200
727500,200
727600,50
727700,150
727800,100
727900,50
728000,100
728100,150
728200,50
728300,50
728400,50
728500,250
728600,150
728700,100
728800,50
729000,50
729100,50
729200,100
729300,150
729400,300
729500,50
729600,100
729700,50
729800,100
729900,200
730000,50
730100,100
730200,100
730500,50
730600,150
730700,100
730800,200
731000,150
731100,200
731200,150
731400,200
731600,50
731700,50
731900,100
732000,200
732100,100
732200,50
732300,100
732400,50
732500,50
732600,200
732700,100
732800,100
732900,250
733000,50
733100,50
733300,150
733400,50
733500,300
733600,100
733700,50
733800,150
733900,200
734100,50
734200,100
734300,200
734400,150
734500,200
734600,100
734700,100
734800,100
734900,50
735000,50
735100,100
735200,50
735300,100
735400,200
735600,200
735700,150
735800,50
735900,150
736100,50
736200,150
736300,150
736400,300
736500,50
736600,100
736700,100
736800,100
736900,50
737000,50
737100,150
737200,100
737300,50
737400,50
737600,100
737700,150
737800,150
738000,100
738100,100
738300,100
738400,150
738500,100
738600,50
738700,50
738800,150
738900,100
739100,200
739200,100
739300,50
739400,50
739600,150
739700,100
739800,50
739900,100
740000,100
740100,50
740200,100
740400,100
740500,200
740600,100
740700,50
740800,50
740900,100
741000,100
741100,50
741300,200
741400,50
741500,200
741600,50
741700,100
741800,150
741900,150
742000,250
742200,50
742400,100
742500,150
742700,150
742800,250
742900,300
743000,50
743100,50
743200,150
743300,150
743400,50
743500,150
743600,50
743700,150
743800,50
743900,100
744000,100
744200,50
744300,50
744400,150
744500,50
744600,250
744700,100
744800,150
744900,100
745200,50
745300,50
745400,50
745500,100
745600,250
745700,200
745800,150
745900,50
746000,100
746100,100
746200,100
746300,100
746400,50
746500,200
746700,100
746800,100
746900,100
747000,150
747100,100
747200,250
747300,100
747400,150
747600,150
747700,100
747800,150
747900,100
748000,50
748200,150
748300,50
748400,150
748500,150
748600,100
748700,100
748800,150
748900,150
749000,100
749100,300
749300,100
749500,150
749600,50
749700,50
749800,100
749900,50
750000,50
750100,100
750200,150
750300,50
750400,100
750500,50
750600,50
750700,200
750800,150
750900,150
751000,100
751100,200
751200,200
751300,50
751400,50
751500,150
751600,200
751700,200
751800,100
752000,100
752100,100
752200,250
752300,100
752500,300
752600,50
752700,50
752800,100
753000,150
753100,100
753200,50
753300,100
753400,150
753500,100
753700,150
753800,250
753900,50
754100,100
754200,50
754300,50
754400,50
754500,100
754600,100
754700,100
754900,200
755000,150
755100,250
755200,100
755300,150
755400,50
755500,100
755600,50
755700,50
755900,100
756000,150
756200,250
756300,50
756400,150
756500,50
756600,50
756800,100
756900,200
757000,100
757100,200
757300,50
757400,50
757500,100
757600,150
757800,150
757900,50
758000,50
758100,100
758200,100
758300,150
758400,150
758500,50
758600,50
758800,100
758900,100
759000,50
759100,50
759200,100
759300,100
759400,100
759600,200
759700,50
759900,150
760000,150
760200,150
760300,100
760400,50
760500,100
760600,50
760700,100
760800,100
760900,50
761000,200
761100,50
761200,100
761300,100
761400,100
761700,50
761800,50
761900,150
762000,100
762100,50
762300,50
762400,100
762500,50
762700,50
762800,50
762900,150
763000,50
763100,50
763200,150
763300,50
763400,100
763500,50
763600,300
763700,100
763800,100
763900,250
764100,100
764200,50
764300,50
764400,50
764500,50
764700,50
764800,150
764900,200
765000,100
765100,200
765200,50
765300,50
765400,50
765700,200
765900,200
766000,100
766100,50
766200,50
766300,50
766400,100
766500,150
766700,150
767100,200
767200,150
767300,150
767400,50
767500,200
767600,250
767700,200
767800,100
767900,100
768000,100
768100,250
768200,50
768300,150
768500,50
768600,50
768800,100
768900,150
769000,100
769100,200
769200,50
769300,100
769400,100
769500,50
769600,100
769700,100
769800,100
770000,100
770100,50
770200,50
770300,150
770400,200
770500,150
770800,50
770900,50
771000,100
771200,100
771300,200
771400,50
771800,100
771900,50
772000,100
772100,150
772200,50
772300,100
772400,100
772500,100
772700,100
772900,50
773100,100
773200,100
773300,50
773500,50
773600,50
773700,50
773800,50
774000,50
774100,100
774300,50
774400,150
774500,100
774600,100
774700,50
774800,100
774900,50
775000,50
775300,200
775400,100
775600,150
775700,50
775800,200
775900,50
776000,50
776100,100
776300,150
776400,50
776500,50
776700,150
776800,50
776900,150
777000,50
777200,50
777300,50
777400,50
777500,50
777600,200
777700,100
777800,50
777900,50
778000,50
778100,100
778300,50
778400,150
778500,50
778600,50
778700,150
778800,50
778900,100
779200,50
779300,50
779400,100
779500,50
779600,100
779800,150
779900,300
780000,150
780100,100
780200,100
780300,150
780400,150
780600,150
780700,150
780800,50
781200,100
781300,50
781400,50
781500,100
781600,100
781700,150
781800,100
781900,50
782000,150
782100,250
782300,150
782400,150
782500,100
782600,100
782700,250
782800,100
782900,100
783100,200
783200,50
783400,50
783500,50
783600,50
783700,100
783900,100
784100,150
784200,150
784300,50
784700,100
784900,150
785100,50
785200,150
785300,100
785400,150
785500,50
785700,100
785800,100
785900,50
786200,50
786300,100
786500,150
786600,250
786900,50
787100,50
787200,150
787300,200
787400,50
787500,50
787600,100
787700,50
787800,150
787900,50
788000,150
788100,100
788200,50
788400,100
788500,50
788600,150
788700,50
788900,250
789000,100
789100,100
789400,50
789600,100
789800,50
789900,50
790000,50
790100,100
790200,150
790300,100
790400,100
790500,100
790600,200
790800,50
791100,50
791200,50
791300,100
791400,150
791500,50
791600,50
791700,100
791900,100
792000,150
792100,100
792200,50
792300,100
792400,50
792500,100
792600,250
792700,50
792800,50
793000,100
793100,50
793300,150
793400,100
793500,100
793600,100
793700,150
794000,50
794100,150
794200,100
794300,50
794400,150
794500,100
794600,50
794700,200
795100,300
795200,50
795300,150
795700,150
795800,200
795900,50
796000,250
796100,150
796200,100
796300,50
796400,200
796500,100
796700,100
796800,50
797100,50
797200,50
797600,50
797700,100
798000,50
798100,100
798200,50
798300,100
798400,50
798500,100
798600,100
798700,100
798800,150
799000,100
799100,50
799200,150
799300,150
799400,100
799500,250
799600,50
799700,100
799800,100
799900,150
800000,200
800100,100
800200,150
800300,50
800400,100
800500,50
800600,50
800700,100
800900,100
801000,50
801100,150
801200,200
801300,100
801400,50
801500,150
801600,50
801700,50
802000,150
802100,50
802300,150
802400,100
802500,100
802600,100
802700,50
802800,50
803000,50
803100,100
803200,150
803300,50
803400,150
803600,150
803700,100
803900,50
804000,250
804100,50
804200,150
804300,150
804400,100
804500,150
804600,150
804700,50
804800,100
804900,100
805000,100
805100,100
805200,150
805300,50
805500,100
805600,50
805700,50
806000,400
806300,100
806400,150
806600,150
806800,100
806900,100
807000,50
807100,200
807200,100
807300,200
807400,100
807500,200
807600,50
807700,50
807800,150
807900,50
808000,150
808200,50
808300,100
808400,50
808500,50
808700,100
808800,50
809000,200
809100,100
809300,150
809500,100
810100,50
810200,50
810300,50
810500,50
810600,100
810700,100
810800,100
810900,100
811000,50
811300,50
811400,250
811600,50
811700,50
811800,50
811900,50
812000,150
812100,50
812200,150
812400,200
812500,100
812600,50
812700,50
812800,150
813000,100
813200,50
813300,200
813400,50
813500,100
813600,50
813700,100
813900,150
814400,50
814500,100
814600,100
814700,50
814800,100
815000,50
815100,50
815200,50
815300,100
815400,50
815500,100
815600,50
815800,200
815900,100
816000,100
816100,50
816200,150
816300,50
816400,50
816500,200
816600,150
816700,50
816800,100
816900,50
817000,150
817100,100
817200,100
817300,100
817500,50
817600,100
817700,100
817800,150
818000,100
818200,150
818300,100
818400,50
818500,150
818600,100
819100,150
819200,150
819300,150
819500,100
819600,100
819700,50
819800,50
819900,50
820100,150
820200,50
820500,150
820600,100
820800,50
820900,150
821000,100
821100,50
821300,50
821400,100
821600,150
821700,50
821800,200
821900,200
822000,100
822100,150
822200,100
822400,50
822500,50
822600,50
822700,150
822800,50
822900,100
823000,200
823200,150
823300,100
823400,50
823600,200
823700,50
